1)tuId,2)tuName,3)operonName,4)tuGenes
RDBECOLITUC02576,acrD,acrD,acrD;
RDBECOLITUC02577,gatR_2,gatR_2,gatR;
RDBECOLITUC02578,tpiA,tpiA,tpiA;
RDBECOLITUC02579,pgk-fbaA,epd-pgk-fbaA,fbaA;pgk;
RDBECOLITUC02580,epd-pgk-fbaA,epd-pgk-fbaA,fbaA;pgk;epd;
RDBECOLITUC02581,pgk,epd-pgk-fbaA,pgk;
RDBECOLITUC02582,aspS,aspS,aspS;
RDBECOLITUC02583,pgl,pgl,pgl;
RDBECOLITUC02584,talB,talB,talB;
RDBECOLITUC02585,talA-tktB,talA-tktB,tktB;talA;
RDBECOLITUC02586,yiaG,yiaG,yiaG;
RDBECOLITUC02587,ytfK,ytfK,ytfK;
RDBECOLITUC02588,ansP,ansP,ansP;
RDBECOLITUC02589,ansP,ansP,ansP;
RDBECOLITUC02590,pheP,pheP,pheP;
RDBECOLITUC02591,msyB,msyB,msyB;
RDBECOLITUC02592,artJ,artJ,artJ;
RDBECOLITUC02593,pfkB,pfkB,pfkB;
RDBECOLITUC02594,gloA,nemRA-gloA,gloA;
RDBECOLITUC02595,ybjP,ybjP,ybjP;
RDBECOLITUC02596,yggE,yggE,yggE;
RDBECOLITUC02597,yggE,yggE,yggE;
RDBECOLITUC02598,metE,metE,metE;
RDBECOLITUC02599,metR,metR,metR;
RDBECOLITUC02600,metR,metR,metR;
RDBECOLITUC02601,yebC-ruvC,nudB-yebC-ruvC,ruvC;yebC;
RDBECOLITUC02602,ruvC,nudB-yebC-ruvC,ruvC;
RDBECOLITUC02603,nudB-yebC-ruvC,nudB-yebC-ruvC,ruvC;yebC;nudB;
RDBECOLITUC02604,yebB,yebB,yebB;
RDBECOLITUC02605,yebB,yebB,yebB;
RDBECOLITUC02606,ydjM,ydjM,ydjM;
RDBECOLITUC02607,insK,insK,insK;
RDBECOLITUC02608,dinQ,dinQ,dinQ;
RDBECOLITUC02609,symE,symE,symE;
RDBECOLITUC02610,ybfE,ybfE,ybfE;
RDBECOLITUC02611,hokE,hokE,hokE;
RDBECOLITUC02612,cho,cho,cho;
RDBECOLITUC02613,rimJ,rimJ,rimJ;
RDBECOLITUC02614,ackA-pta,ackA-pta,pta;ackA;
RDBECOLITUC02615,pta,ackA-pta,pta;
RDBECOLITUC02616,dut-slmA,dut-slmA,slmA;dut;
RDBECOLITUC02617,lolB-ispE-prs,lolB-ispE-prs,prs;ispE;lolB;
RDBECOLITUC02618,narK,narK,narS;narK;
RDBECOLITUC02619,acrR,acrR,acrR;
RDBECOLITUC02620,yoeA,yoeA,yoeA;
RDBECOLITUC02621,nfeF,nfeF,nfeF;
RDBECOLITUC02622,yegS,yegS,yegS;
RDBECOLITUC02623,zinT,zinT,zinT;
RDBECOLITUC02624,ydhB,ydhB,punR;
RDBECOLITUC02625,ydhP,ydhP,ydhP;
RDBECOLITUC02626,ldtB,ldtB,ldtB;
RDBECOLITUC02627,mltF,mltF,mltF;
RDBECOLITUC02628,fbp,fbp,fbp;
RDBECOLITUC02629,barA,barA,barA;
RDBECOLITUC02630,ygcG,ygcG,ygcG;
RDBECOLITUC02631,queE,queE,queE;
RDBECOLITUC02632,fliE,fliE,fliE;
RDBECOLITUC02633,rtcR,rtcR,rtcR;
RDBECOLITUC02634,scpA-argK-scpBC,scpA-argK-scpBC,scpC;scpB;argK;scpA;
RDBECOLITUC02635,hypABCDE-fhlA,hypABCDE-fhlA,fhlA;hypE;hypD;hypC;hypB;hypA;
RDBECOLITUC02636,hypBCDE-fhlA,hypABCDE-fhlA,fhlA;hypE;hypD;hypC;hypB;
RDBECOLITUC02637,frlABCDR,frlABCDR,frlR;frlD;frlC;frlB;frlA;
RDBECOLITUC02638,dcuSR,dcuSR,dcuR;dcuS;
RDBECOLITUC02639,macB,macAB,macB;
RDBECOLITUC02640,macB,macAB,macB;
RDBECOLITUC02641,bssS,bssS,bssS;
RDBECOLITUC02642,bssS,bssS,bssS;
RDBECOLITUC02643,ldhA,ldhA,ldhA;
RDBECOLITUC02644,bcsBZ,bcsABZC,bcsZ;bcsB;
RDBECOLITUC02645,mutM,yicR-rpmBG-mutM,mutM;
RDBECOLITUC02646,ybbN,ybbN,cnoX;
RDBECOLITUC02647,gapC_1C_2,gapC_1C_2,gapC;
RDBECOLITUC02648,treF,treF,treF;
RDBECOLITUC02649,pcnB-folK,pcnB-folK,folK;pcnB;
RDBECOLITUC02650,pcnB-folK,pcnB-folK,folK;pcnB;
RDBECOLITUC02651,rssB,rssAB,rssB;
RDBECOLITUC02652,bcsABZC,bcsABZC,bcsC;bcsZ;bcsB;bcsA;
RDBECOLITUC02653,bcsQ,bcsQ,bcsQ;
RDBECOLITUC02654,rssAB,rssAB,rssB;rssA;
RDBECOLITUC02655,cobUST,cobUST,cobT;cobS;cobU;
RDBECOLITUC02656,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,dnaE;rnhB;lpxB;lpxA;fabZ;lpxD;skp;bamA;
RDBECOLITUC02657,ybfHG,ybfHG,ybfG;
RDBECOLITUC02658,lpp,lpp,lpp;
RDBECOLITUC02659,ybgIJKL-nei,ybgIJKL-nei,nei;pxpA;pxpC;pxpB;ybgI;
RDBECOLITUC02660,ybgIJKL-nei,ybgIJKL-nei,pxpA;nei;pxpC;pxpB;ybgI;
RDBECOLITUC02661,ydgK-rsxABCDGE-nth,ydgK-rsxABCDGE-nth,nth;rsxE;rsxG;rsxD;rsxC;rsxB;rsxA;ydgK;
RDBECOLITUC02662,rsxABCDGE-nth,ydgK-rsxABCDGE-nth,nth;rsxE;rsxG;rsxD;rsxC;rsxB;rsxA;
RDBECOLITUC02663,rplL,rplKAJL-rpoBC,rplL;
RDBECOLITUC02664,fbaB,fbaB,fbaB;
RDBECOLITUC02665,pgaABCD,pgaABCD,pgaD;pgaC;pgaB;pgaA;
RDBECOLITUC02666,argA,argA,argA;
RDBECOLITUC02667,tppB,tppB,dtpA;
RDBECOLITUC02668,rpsO,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,rpsO;
RDBECOLITUC02669,yciZT,yciZT,yciZ;yciT;
RDBECOLITUC02670,metY,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,metY;
RDBECOLITUC02671,cysS,cysS,cysS;
RDBECOLITUC02672,dosCP,dosCP,dosP;dosC;
RDBECOLITUC02673,appY,appY,appY;
RDBECOLITUC02674,erpA,erpA,erpA;
RDBECOLITUC02675,nfuA,gntXY,nfuA;
RDBECOLITUC02676,ydiU,ydiU,selO;
RDBECOLITUC02677,napFDAGHBC,napFDAGHBC-ccmABCDEFGH,napC;napB;napH;napG;napA;napD;napF;
RDBECOLITUC02678,oxyS,oxyS,oxyS;
RDBECOLITUC02679,panD,panD,panD;
RDBECOLITUC02680,pdxK,pdxK,pdxK;
RDBECOLITUC02681,pepE,pepE,pepE;
RDBECOLITUC02682,pepN,pepN,pepN;
RDBECOLITUC02683,pepT,pepT,pepT;
RDBECOLITUC02684,pitA,pitA,pitA;
RDBECOLITUC02685,ppA,ppA,ppa;
RDBECOLITUC02686,proC,proC,proC;
RDBECOLITUC02687,purT,purT,purT;
RDBECOLITUC02688,rdgC,rdgC,rdgC;
RDBECOLITUC02689,rdlA,rdlA,rdlA;
RDBECOLITUC02690,rdlB,rdlB,rdlB;
RDBECOLITUC02691,rdlC,rdlC,rdlC;
RDBECOLITUC02692,rfaH,rfaH,rfaH;
RDBECOLITUC02693,rhlE,rhlE,rhlE;
RDBECOLITUC02694,rhtB,rhtB,rhtB;
RDBECOLITUC02695,nsrR-rnr-rlmB-yjfI,nsrR-rnr-rlmB-yjfI,yjfI;rlmB;rnr;nsrR;
RDBECOLITUC02696,ybiT,ybiT,ybiT;
RDBECOLITUC02697,ribC,ribC,ribC;
RDBECOLITUC02698,rluF,rluF,rluF;
RDBECOLITUC02699,rpmE,rpmE,rpmE;
RDBECOLITUC02700,ryeA,ryeA,ryeA;
RDBECOLITUC02701,sieB,sieB,sieB;
RDBECOLITUC02702,tusA,tusA,tusA;
RDBECOLITUC02703,slyA,slyA,slyA;
RDBECOLITUC02704,slyX,slyX,slyX;
RDBECOLITUC02705,ybjX,ybjX,ybjX;
RDBECOLITUC02706,sraA,sraA,sraA;
RDBECOLITUC02707,micA,micA,micA;
RDBECOLITUC02708,sraG,sraG,sraG;
RDBECOLITUC02709,arcZ,arcZ,arcZ;
RDBECOLITUC02710,glmZ,glmZ,glmZ;
RDBECOLITUC02711,ryjA,ryjA,ryjA;
RDBECOLITUC02712,srmB,srmB,srmB;
RDBECOLITUC02713,chiX,chiX,chiX;
RDBECOLITUC02714,ybaP,ybaP,ybaP;
RDBECOLITUC02715,ybaQ,ybaQ,ybaQ;
RDBECOLITUC02716,sseA,sseA,sseA;
RDBECOLITUC02717,tdk,tdk,tdk;
RDBECOLITUC02718,tesB,tesB,tesB;
RDBECOLITUC02719,thiI,thiI,thiI;
RDBECOLITUC02720,torT,torT,torT;
RDBECOLITUC02721,tqsA,tqsA,tqsA;
RDBECOLITUC02722,ubiF,ubiF,ubiF;
RDBECOLITUC02723,ushA,ushA,ushA;
RDBECOLITUC02724,uspC,uspC,uspC;
RDBECOLITUC02725,uspG,uspG,uspG;
RDBECOLITUC02726,mlaA,mlaA,mlaA;
RDBECOLITUC02727,yaaI,yaaI,yaaI;
RDBECOLITUC02728,yacH,yacH,yacH;
RDBECOLITUC02729,yadD,yadD,rpnC;
RDBECOLITUC02730,yafC,yafC,yafC;
RDBECOLITUC02731,yafF,yafF,yafF;
RDBECOLITUC02732,yafS,yafS,yafS;
RDBECOLITUC02733,yafU,yafU,yafU;
RDBECOLITUC02734,yafV,yafV,yafV;
RDBECOLITUC02735,yagJ,yagJ,yagJ;
RDBECOLITUC02736,yagU,yagU,yagU;
RDBECOLITUC02737,yahN,yahN,yahN;
RDBECOLITUC02738,yahO,yahO,yahO;
RDBECOLITUC02739,yaiT,yaiT,yaiT;
RDBECOLITUC02740,yaiY,yaiY,yaiY;
RDBECOLITUC02741,ybaY,ybaY,ybaY;
RDBECOLITUC02742,ybaZ,ybaZ,ybaZ;
RDBECOLITUC02743,yaiZ,yaiZ,yaiZ;
RDBECOLITUC02744,yajQ,yajQ,yajQ;
RDBECOLITUC02745,ybaK,ybaK,ybaK;
RDBECOLITUC02746,ybcY,ybcY,ybcY;
RDBECOLITUC02747,ybdH,ybdH,hcxA;
RDBECOLITUC02748,ybdL,ybdL,ybdL;
RDBECOLITUC02749,ybeL,ybeL,ybeL;
RDBECOLITUC02750,ybeQ,ybeQ,ybeQ;
RDBECOLITUC02751,ybeT,ybeT,ybeT;
RDBECOLITUC02752,dtpD,dtpD,dtpD;
RDBECOLITUC02753,ybhA,ybhA,ybhA;
RDBECOLITUC02754,ybhD,ybhD,ybhD;
RDBECOLITUC02755,ybhQ,ybhQ,ybhQ;
RDBECOLITUC02756,ybiA,ybiA,ybiA;
RDBECOLITUC02757,ybiN,ybiN,rlmF;
RDBECOLITUC02758,ybiP,ybiP,opgE;
RDBECOLITUC02759,tsaD,tsaD,tsaD;
RDBECOLITUC02760,ygjH,ygjH,ygjH;
RDBECOLITUC02761,yhaJ,yhaJ,yhaJ;
RDBECOLITUC02762,yhbO,yhbO,yhbO;
RDBECOLITUC02763,yhbP,yhbP,yhbP;
RDBECOLITUC02764,yhbQ,yhbQ,yhbQ;
RDBECOLITUC02765,yhbY,yhbY,yhbY;
RDBECOLITUC02766,yhdH,yhdH,yhdH;
RDBECOLITUC02767,yhgE,yhgE,yhgE;
RDBECOLITUC02768,yhgN,yhgN,yhgN;
RDBECOLITUC02769,yhhA,yhhA,yhhA;
RDBECOLITUC02770,panZ,panZ,panZ;
RDBECOLITUC02771,yhhM,yhhM,yhhM;
RDBECOLITUC02772,yhhS,yhhS,yhhS;
RDBECOLITUC02773,yhiM,yhiM,yhiM;
RDBECOLITUC02774,yhiN,yhiN,yhiN;
RDBECOLITUC02775,yhjB,yhjB,yhjB;
RDBECOLITUC02776,yiaF,yiaF,yiaF;
RDBECOLITUC02777,wecH,wecH,wecH;
RDBECOLITUC02778,yiaT,yiaT,yiaT;
RDBECOLITUC02779,yiaU,yiaU,yiaU;
RDBECOLITUC02780,yibT,yibT,yibT;
RDBECOLITUC02781,yicS,yicS,yicS;
RDBECOLITUC02782,yidI,yidI,yidI;
RDBECOLITUC02783,yidL,yidL,yidL;
RDBECOLITUC02784,yidP,yidP,yidP;
RDBECOLITUC02785,yidR,yidR,yidR;
RDBECOLITUC02786,cbrA,cbrA,cbrA;
RDBECOLITUC02787,yidX,yidX,yidX;
RDBECOLITUC02788,yieG,yieG,adeP;
RDBECOLITUC02789,yifB,yifB,yifB;
RDBECOLITUC02790,yifE,yifE,maoP;
RDBECOLITUC02791,yigE,yigE,yigE;
RDBECOLITUC02792,yihA,yihA,yihA;
RDBECOLITUC02793,yiiU,yiiU,zapB;
RDBECOLITUC02794,yjcB,yjcB,yjcB;
RDBECOLITUC02795,yjcC,yjcC,pdeC;
RDBECOLITUC02796,yjeH,yjeH,yjeH;
RDBECOLITUC02797,queG,queG,queG;
RDBECOLITUC02798,yjfP,yjfP,yjfP;
RDBECOLITUC02799,yjfY,yjfY,yjfY;
RDBECOLITUC02800,yjfZ,yjfZ,yjfZ;
RDBECOLITUC02801,yjgA,yjgA,yjgA;
RDBECOLITUC02802,yjgB,yjgB,ahr;
RDBECOLITUC02803,yjgD,rraB,rraB;
RDBECOLITUC02804,yjgM,yjgM,yjgM;
RDBECOLITUC02805,yjgN,yjgN,yjgN;
RDBECOLITUC02806,yjgZ,yjgZ,yjgZ;
RDBECOLITUC02807,yjhD,yjhD,yjhD;
RDBECOLITUC02808,yjhR,yjhR,yjhR;
RDBECOLITUC02809,yjiC,yjiC,yjiC;
RDBECOLITUC02811,yjiR,yjiR,yjiR;
RDBECOLITUC02812,yjjK,yjjK,ettA;
RDBECOLITUC02813,yjjN,yjjN,lgoD;
RDBECOLITUC02814,yjjX,yjjX,yjjX;
RDBECOLITUC02815,yjjZ,yjjZ,yjjZ;
RDBECOLITUC02816,ykgL,ykgL,ykgL;
RDBECOLITUC02817,rimO,rimO,rimO;
RDBECOLITUC02818,gstB,gstB,gstB;
RDBECOLITUC02819,ymfI,ymfI,ymfI;
RDBECOLITUC02820,ynaI,ynaI,ynaI;
RDBECOLITUC02821,yncD,yncD,pqqU;
RDBECOLITUC02822,yncE,yncE,yncE;
RDBECOLITUC02823,ynfC,ynfC,ynfC;
RDBECOLITUC02824,yniB,yniB,yniB;
RDBECOLITUC02825,ynjF,ynjF,ynjF;
RDBECOLITUC02826,ynjH,ynjH,ynjH;
RDBECOLITUC02827,yoaE,yoaE,yoaE;
RDBECOLITUC02828,yoaF,yoaF,yoaF;
RDBECOLITUC02829,yoaH,yoaH,yoaH;
RDBECOLITUC02830,yoaI,yoaI,yoaI;
RDBECOLITUC02831,yobH,yobH,yobH;
RDBECOLITUC02832,yodD,yodD,yodD;
RDBECOLITUC02833,yohD,yohD,yohD;
RDBECOLITUC02834,ypdI,ypdI,ypdI;
RDBECOLITUC02835,yphH,yphH,yphH;
RDBECOLITUC02836,yqeK,yqeK,yqeK;
RDBECOLITUC02837,yqgC,yqgC,yqgC;
RDBECOLITUC02838,yqgD,yqgD,yqgD;
RDBECOLITUC02839,yqhA,yqhA,yqhA;
RDBECOLITUC02840,yqhC,yqhC,yqhC;
RDBECOLITUC02841,nfeR,nfeR,nfeR;
RDBECOLITUC02842,yraL,yraL,rsmI;
RDBECOLITUC02843,yrdA,yrdA,yrdA;
RDBECOLITUC02844,ysgA,ysgA,ysgA;
RDBECOLITUC02845,ytfA,ytfA,ytfA;
RDBECOLITUC02846,ytfB,ytfB,ytfB;
RDBECOLITUC02847,ytfH,ytfH,ytfH;
RDBECOLITUC02848,ytjC,ytjC,ytjC;
RDBECOLITUC02849,zupT,zupT,zupT;
RDBECOLITUC02850,zur,zur,zur;
RDBECOLITUC02851,ybjD,ybjD,ybjD;
RDBECOLITUC02852,ybjK,ybjK,rcdA;
RDBECOLITUC02853,ybjM,ybjM,ybjM;
RDBECOLITUC02854,ycaK,ycaK,ycaK;
RDBECOLITUC02855,ycaN,ycaN,ycaN;
RDBECOLITUC02856,ycbC,ycbC,elyC;
RDBECOLITUC02857,matP,matP,matP;
RDBECOLITUC02858,ycbX,ycbX,ycbX;
RDBECOLITUC02859,yccR,yccR,sxy;
RDBECOLITUC02860,yccU,yccU,yccU;
RDBECOLITUC02861,yccX,yccX,yccX;
RDBECOLITUC02862,ycdT,ycdT,dgcT;
RDBECOLITUC02863,yceF,yceF,yceF;
RDBECOLITUC02864,comR,comR,comR;
RDBECOLITUC02865,bhsA,bhsA,bhsA;
RDBECOLITUC02866,ycgB,ycgB,ycgB;
RDBECOLITUC02867,ycgJ,ycgJ,ycgJ;
RDBECOLITUC02868,pliG,pliG,pliG;
RDBECOLITUC02869,ychH,ychH,ychH;
RDBECOLITUC02870,ychN,ychN,ychN;
RDBECOLITUC02871,ychO,ychO,ychO;
RDBECOLITUC02872,yciN,yciN,yciN;
RDBECOLITUC02873,ycjG,ycjG,ycjG;
RDBECOLITUC02874,ycjW,ycjW,ycjW;
RDBECOLITUC02875,ydaL,ydaL,smrA;
RDBECOLITUC02876,ydaM,ydaM,dgcM;
RDBECOLITUC02877,ydbJ,ydbJ,ydbJ;
RDBECOLITUC02878,ydbK,ydbK-ompN,ydbK;
RDBECOLITUC02879,ydcI,ydcI,ydcI;
RDBECOLITUC02880,ydcK,ydcK,ydcK;
RDBECOLITUC02881,ydcO,ydcO,ydcO;
RDBECOLITUC02882,yddH,yddH,yddH;
RDBECOLITUC02883,eamA,eamA,eamA;
RDBECOLITUC02884,ydeE,ydeE,ydeE;
RDBECOLITUC02885,ydeJ,ydeJ,ydeJ;
RDBECOLITUC02886,ydgC,ydgC,ydgC;
RDBECOLITUC02887,ydgJ,ydgJ,ydgJ;
RDBECOLITUC02888,ydhQ,ydhQ,ydhQ;
RDBECOLITUC02889,ydiP,ydiP,ydiP;
RDBECOLITUC02890,yeaL,yeaL,yeaL;
RDBECOLITUC02891,yeaM,yeaM,nimR;
RDBECOLITUC02892,yeaP,yeaP,dgcP;
RDBECOLITUC02893,yebQ,yebQ,yebQ;
RDBECOLITUC02894,yecF,yecF,yecF;
RDBECOLITUC02895,yecH,yecH,yecH;
RDBECOLITUC02896,yedA,yedA,yedA;
RDBECOLITUC02897,yedD,yedD,yedD;
RDBECOLITUC02898,yedP,yedP,yedP;
RDBECOLITUC02899,yegD,yegD,yegD;
RDBECOLITUC02900,yegE,yegE,dgcE;
RDBECOLITUC02901,yegH,yegH,yegH;
RDBECOLITUC02902,yegI,yegI,yegI;
RDBECOLITUC02903,yegJ,yegJ,yegJ;
RDBECOLITUC02904,yeiG,yeiG,yeiG;
RDBECOLITUC02905,yejK,yejK,yejK;
RDBECOLITUC02906,yfaH,yfaH,yfaH;
RDBECOLITUC02907,yfaL,yfaL,yfaL;
RDBECOLITUC02908,nudI,nudI,nudI;
RDBECOLITUC02909,yfbK,yfbK,yfbK;
RDBECOLITUC02910,yfbN,yfbN,yfbN;
RDBECOLITUC02911,smrB,smrB,smrB;
RDBECOLITUC02912,yfdY,yfdY,yfdY;
RDBECOLITUC02913,yfeH,yfeH,yfeH;
RDBECOLITUC02914,yfeN,yfeN,yfeN;
RDBECOLITUC02915,yfeR,yfeR,yfeR;
RDBECOLITUC02916,yfgF,yfgF,pdeF;
RDBECOLITUC02917,yfgO,yfgO,yfgO;
RDBECOLITUC02918,yfiC,yfiC,yfiC;
RDBECOLITUC02919,yfiE,yfiE,yfiE;
RDBECOLITUC02920,yfiF,yfiF,yfiF;
RDBECOLITUC02921,yfiK,yfiK,eamB;
RDBECOLITUC02922,yfjH,yfjH,yfjH;
RDBECOLITUC02923,alaE,alaE,alaE;
RDBECOLITUC02924,ygbI,ygbI,ygbI;
RDBECOLITUC02925,ygdI,ygdI,ygdI;
RDBECOLITUC02926,ygeV,ygeV,ygeV;
RDBECOLITUC02927,ygfZ,ygfZ,ygfZ;
RDBECOLITUC02928,yggR,yggR,yggR;
RDBECOLITUC02929,yghT,yghT,yghT;
RDBECOLITUC02930,yghU,yghU,yghU;
RDBECOLITUC02931,yghZ,yghZ,gpr;
RDBECOLITUC02932,ygiD,ygiD,ygiD;
RDBECOLITUC02933,ygiH,ygiH,plsY;
RDBECOLITUC02934,ttdR,ttdR,ttdR;
RDBECOLITUC02935,ygiZ,ygiZ,ygiZ;
RDBECOLITUC02936,aaeR,aaeR,aaeR;
RDBECOLITUC02937,abgR,abgR,abgR;
RDBECOLITUC02938,dcuD,dcuD,dcuD;
RDBECOLITUC02939,omrB,omrB,omrB;
RDBECOLITUC02940,omrA,omrA,omrA;
RDBECOLITUC02941,acpH,acpH,acpH;
RDBECOLITUC02942,ade,ade,adeD;
RDBECOLITUC02943,ais,ais,ais;
RDBECOLITUC02944,amiC,amiC,amiC;
RDBECOLITUC02945,ampH,ampH,ampH;
RDBECOLITUC02946,aslA,aslA,aslA;
RDBECOLITUC02947,bioH,bioH,bioH;
RDBECOLITUC02948,bisC,bisC,bisC;
RDBECOLITUC02949,can,can,can;
RDBECOLITUC02950,chaA,chaA,chaA;
RDBECOLITUC02951,crcB,crcB,crcB;
RDBECOLITUC02952,cspF,cspF,cspF;
RDBECOLITUC02953,cspH,cspH,cspH;
RDBECOLITUC02954,dacB,dacB,dacB;
RDBECOLITUC02955,dacC,dacC,dacC;
RDBECOLITUC02956,dcp,dcp,dcp;
RDBECOLITUC02957,ddlA,ddlA,ddlA;
RDBECOLITUC02958,dld,dld,dld;
RDBECOLITUC02959,dsrA,dsrA,dsrA;
RDBECOLITUC02960,dsrB,dsrB,dsrB;
RDBECOLITUC02961,eco,eco,eco;
RDBECOLITUC02962,emtA,emtA,emtA;
RDBECOLITUC02963,envR,envR,envR;
RDBECOLITUC02964,fadE,fadE,fadE;
RDBECOLITUC02965,fadR,fadR,fadR;
RDBECOLITUC02966,feaB,feaB,feaB;
RDBECOLITUC02967,fimZ,fimZ,fimZ;
RDBECOLITUC02968,fsaA,fsaA,fsaA;
RDBECOLITUC02969,ggt,ggt,ggt;
RDBECOLITUC02970,gltS,gltS,gltS;
RDBECOLITUC02971,grxD,grxD,grxD;
RDBECOLITUC02972,gsk,gsk,gsk;
RDBECOLITUC02973,guaC,guaC,guaC;
RDBECOLITUC02974,hdfR,hdfR,hdfR;
RDBECOLITUC02975,helD,helD,helD;
RDBECOLITUC02976,hokA,hokA,hokA;
RDBECOLITUC02977,iap,iap,iap;
RDBECOLITUC02978,ompX,yliM-ompX,ompX;
RDBECOLITUC02979,ompW,ompW,ompW;
RDBECOLITUC02980,nudG,nudG,nudG;
RDBECOLITUC02981,nudE,nudE,nudE;
RDBECOLITUC02982,norR,norR,norR;
RDBECOLITUC02983,nlpA,nlpA,nlpA;
RDBECOLITUC02984,nhoA,nhoA,nhoA;
RDBECOLITUC02985,narP,narP,narP;
RDBECOLITUC02986,galR,galR,galR;
RDBECOLITUC02987,mug,mug,mug;
RDBECOLITUC02988,mrr,mrr,mrr;
RDBECOLITUC02989,mrcA,mrcA,mrcA;
RDBECOLITUC02990,trmC,trmC,mnmC;
RDBECOLITUC02991,micC,micC,micC;
RDBECOLITUC02992,mdtK,mdtK,mdtK;
RDBECOLITUC02993,mdoC,mdoC,opgC;
RDBECOLITUC02994,marC,marC,marC;
RDBECOLITUC02995,mak,mak,mak;
RDBECOLITUC02996,insA-7,insA-7,insA7;
RDBECOLITUC02997,insG,insG,insG;
RDBECOLITUC02998,insH-1,insH-1,insH1;
RDBECOLITUC02999,insH-10,insH-10,insH10;
RDBECOLITUC03000,insH-11,insH-11,insH11;
RDBECOLITUC03001,insH-5,insH-5,insH5;
RDBECOLITUC03002,insH-8,insH-8,insH8;
RDBECOLITUC03003,insH-9,insH-9,insH9;
RDBECOLITUC03004,intD,intD,intD;
RDBECOLITUC03005,intG,intG,intG;
RDBECOLITUC03006,mcaS,mcaS,mcaS;
RDBECOLITUC03007,ivy,ivy,ivy;
RDBECOLITUC03008,kdgR,kdgR,kdgR;
RDBECOLITUC03009,kptA,kptA,kptA;
RDBECOLITUC03010,ldrA,ldrA,ldrA;
RDBECOLITUC03011,ldrB,ldrB,ldrB;
RDBECOLITUC03012,ldrC,ldrC,ldrC;
RDBECOLITUC03013,ldrD,ldrD,ldrD;
RDBECOLITUC03014,ligB,ligB,ligB;
RDBECOLITUC03015,lit,lit,lit;
RDBECOLITUC03016,luxS,luxS,luxS;
RDBECOLITUC03017,rplT-pheM,thrS-infC-rpmI-rplT-pheMST-ihfA,pheM;rplT;
RDBECOLITUC03018,pheM,thrS-infC-rpmI-rplT-pheMST-ihfA,pheM;
RDBECOLITUC03019,trpS,aroKB-damX-dam-rpe-gph-trpS,trpS;
RDBECOLITUC03020,aslB,aslB,aslB;
RDBECOLITUC03021,pdxH-tyrS-pdxY,pdxH-tyrS-pdxY,pdxY;tyrS;pdxH;
RDBECOLITUC03022,tyrS-pdxY,pdxH-tyrS-pdxY,pdxY;tyrS;
RDBECOLITUC03023,yjjB-dnaTC-yjjA,yjjB-dnaTC-yjjA,yjjA;dnaC;dnaT;yjjB;
RDBECOLITUC03024,dnaTC,yjjB-dnaTC-yjjA,dnaC;dnaT;
RDBECOLITUC03025,yjjB-dnaTC,yjjB-dnaTC-yjjA,dnaC;dnaT;yjjB;
RDBECOLITUC03026,adrA,adrA,dgcC;
RDBECOLITUC03027,allR,allR,allR;
RDBECOLITUC03028,pepD,pepD,pepD;
RDBECOLITUC03029,lpxL,lpxL,lpxL;
RDBECOLITUC03030,yceA,yceA,trhO;
RDBECOLITUC03031,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,lpxC;ftsZ;ftsA;ftsQ;ddlB;murC;murG;ftsW;murD;mraY;murF;murE;ftsI;ftsL;rsmH;mraZ;
RDBECOLITUC03032,sohB,sohB,sohB;
RDBECOLITUC03033,sohB,sohB,sohB;
RDBECOLITUC03034,mpl,mpl,mpl;
RDBECOLITUC03035,mpl,mpl,mpl;
RDBECOLITUC03036,menA-rraA,menA-rraA,rraA;menA;
RDBECOLITUC03037,yehF,yehF,yehF;
RDBECOLITUC03038,aceBAK,aceBAK,aceB;aceA;aceK;
RDBECOLITUC03039,alkA,alkA,alkA;
RDBECOLITUC03040,araC,araC,araC;
RDBECOLITUC03041,argCBH,argCBH,argC;argB;argH;
RDBECOLITUC03042,argF,argF-xynR,argF;
RDBECOLITUC03043,argI,argI,argI;
RDBECOLITUC03044,argR,argR,argR;
RDBECOLITUC03045,aroF-tyrA,aroF-tyrA,tyrA;aroF;
RDBECOLITUC03046,aroG,aroG,aroG;
RDBECOLITUC03047,aroH,aroH,aroH;
RDBECOLITUC03048,aroL-yaiA-aroM,aroL-yaiA-aroM,aroL;yaiA;aroM;
RDBECOLITUC03049,aroP,aroP,aroP;
RDBECOLITUC03050,bioA,bioA,bioA;
RDBECOLITUC03051,cirA,cirA,cirA;
RDBECOLITUC03052,cirA,cirA,cirA;
RDBECOLITUC03053,cyaA,cyaA,cyaA;
RDBECOLITUC03054,deoCABD,deoCABD,deoC;deoA;deoB;deoD;
RDBECOLITUC03055,deoCABD,deoCABD,deoC;deoA;deoB;deoD;
RDBECOLITUC03056,dmsABC,dmsABC,dmsA;dmsB;dmsC;
RDBECOLITUC03057,fhuACDB,fhuACDB,fhuA;fhuC;fhuD;fhuB;
RDBECOLITUC03058,dusB-fis,dusB-fis,dusB;fis;
